CODE_PRODUIT,ID,
ME4D00165,15769,gpairo
ME4D00165,968,gpairo
ME4D00165,12020,gpairo
ME4D00165,14892,gpairo
ME4D00165,14893,gpairo
ME4D00165,15781,gpairo
ME4D00165,15783,gpairo
ME4D00165,15786,gpairo
ME4D00165,22777,gpairo
ME4D00165,22779,gpairo
ME4D00165,15785,gpairo
ME4D00165,15782,gpairo
MEJJ00167,76677,gpairo
MEP200168,49005,gpairo
MEP200168,5041,gpairo
MEPM00169,5284,gpairo
MEPM00169,20040,gpairo
MEPL00170,4130,gpairo
MEJJ00171,8808,gpairo
MEJJ00171,56533,gpairo
MEJJ00171,56534,gpairo
MEJJ00171,56535,gpairo
MEJJ00171,56536,gpairo
MEJJ00171,57650,gpairo
ME5P00172,65769,gpairo
MEJJ00173,56528,gpairo
MEE100174,10291,gpairo
MEE100174,39536,gpairo
MEE100174,39541,gpairo
MEE100174,39548,gpairo
MEE100174,39552,gpairo
MEE100174,42657,gpairo
MEE100174,74728,gpairo
MEE100174,13604,gpairo
MEJJ00175,56666,gpairo
OUOQ00163,56752,gpairo
MEPL00176,89371,gpairo
MEJJ00177,35913,gpairo
MEJJ00177,66277,gpairo
OUOQ00163,64344,gpairo
OUOQ00163,64345,gpairo
MEJJ00178,51533,gpairo
MEDR00179,56613,gpairo
MEPR00180,5193,gpairo
OUOQ00163,77878,gpairo
MEE100181,32159,gpairo
MEE100181,32161,gpairo
MEE100181,32166,gpairo
MEE100181,32168,gpairo
MEE100181,14869,gpairo
OUOQ00163,4780,gpairo
OUOQ00163,4781,gpairo
OUOQ00163,4783,gpairo
OUOQ00163,5039,gpairo
OUOQ00163,5040,gpairo
OUOQ00163,21078,gpairo
OUOQ00163,21080,gpairo
OUOQ00163,21136,gpairo
OUOQ00163,10220,gpairo
MEJJ00182,5896,gpairo
MEJJ00182,5897,gpairo
MEJJ00182,6473,gpairo
MEJJ00182,7176,gpairo
MEJJ00182,7428,gpairo
MEJJ00182,4564,gpairo
OUOQ00163,60561,gpairo
MEJ200183,39938,gpairo
OUOQ00163,334,gpairo
OUOQ00163,85428,gpairo
ELO100184,38203,gpairo
ELO100184,38205,gpairo
ELO100184,38204,gpairo
MEJJ00185,12585,gpairo
ELO100156,55451,gpairo
ELO100156,55452,gpairo
MEAI00186,77165,gpairo
MEAI00186,96775,gpairo
ELOA00187,94548,gpairo
ELOA00187,90465,gpairo
ELOA00188,95576,gpairo
MEPR00189,95433,gpairo
MEJJ00190,36601,gpairo
MEJJ00191,65854,gpairo
MEJJ00191,95360,gpairo
CACP00192,89383,gpairo
MEPR00193,38270,gpairo
MEPR00193,38271,gpairo
ENE200194,80223,gpairo
MEPR00195,31060,gpairo
MEAS00196,80269,gpairo
MEAS00196,85226,gpairo
MEAS00196,62266,gpairo
MEAS00196,46242,gpairo
MEAS00196,48599,gpairo
MEAS00196,16416,gpairo
MEJJ00197,91196,gpairo
MEJJ00197,91197,gpairo
ELOA00187,63203,gpairo
ELOA00188,49318,gpairo
ELOA00188,39171,gpairo
ELOA00198,39170,gpairo
ELOA00188,93804,gpairo
ELOA00198,93803,gpairo
MEJJ00191,62961,gpairo
ENE200194,60989,gpairo
ENE200194,63137,gpairo
ENE200194,80516,gpairo
MEAS00196,12242,gpairo
MEAS00196,41159,gpairo
MEAS00196,44597,gpairo
MEAS00196,47139,gpairo
MEAS00196,69836,gpairo
MEAS00196,96797,gpairo
MEAS00196,93778,gpairo
MEAS00196,29524,gpairo
MEFA00199,71999,gpairo
ME4H00200,31176,gpairo
ELC200201,34103,gpairo
MEP300202,30904,gpairo
MEAS00203,63170,gpairo
ELO100204,63163,gpairo
MEP100205,80253,gpairo
MEP100205,43294,gpairo
MEP100205,46802,gpairo
ME4H00206,73157,gpairo
ME4H00206,45685,gpairo
ME4H00206,90985,gpairo
MEPM00207,52600,gpairo
ME4H00206,68587,gpairo
CLC100208,34083,gpairo
ELOA00209,90836,gpairo
ELOA00209,97395,gpairo
MEPR00210,42207,gpairo
MEPR00210,42209,gpairo
MEPR00210,48216,gpairo
MEPR00210,48217,gpairo
MEPR00210,61041,gpairo
MEPR00210,95005,gpairo
MEPR00210,72799,gpairo
ELC200201,55644,gpairo
ME4H00206,43881,gpairo
ME4H00200,67714,gpairo
ME4H00200,65604,gpairo
ME4H00200,63622,gpairo
ME4H00200,67664,gpairo
ME4H00200,46163,gpairo
MEPP00211,96063,gpairo
OUO100212,45364,gpairo
CAPS00213,48647,gpairo
OUO200214,73403,gpairo
ELOA00215,85227,gpairo
ME4H00200,55775,gpairo
ENE100216,73361,gpairo
CLC100208,63611,gpairo
CLC100208,97273,gpairo
CLC100208,38358,gpairo
CLC100208,73799,gpairo
ELOA00217,52118,gpairo
ELOA00217,49375,gpairo
ME4H00206,57895,gpairo
ENE200218,80360,gpairo
CAC200219,38231,gpairo
ELO100204,78710,gpairo
OUO100212,67665,gpairo
CAPA00220,37509,gpairo
CAPA00220,37558,gpairo
CAPA00220,37666,gpairo
CAPA00220,37671,gpairo
CAPA00220,91012,gpairo
CAPA00220,55673,gpairo
CAPA00220,62080,gpairo
CAPA00220,63409,gpairo
CAPA00220,37910,gpairo
CAPA00220,38215,gpairo
CAPA00220,37819,gpairo
CAPA00220,37846,gpairo
CAPA00220,96787,gpairo
CAPA00220,39384,gpairo
CAPA00220,38115,gpairo
CAPA00220,37790,gpairo
CAPA00220,38978,gpairo
CAPA00220,37884,gpairo
CAPA00220,43633,gpairo
CAPA00220,37647,gpairo
MEPM00221,51283,gpairo
CAPA00220,37545,gpairo
CAPA00220,37867,gpairo
CAPA00220,37921,gpairo
CAPA00220,37965,gpairo
CAPA00220,37985,gpairo
CAPA00220,37852,gpairo
CAPA00220,37730,gpairo
MEAS00222,96801,gpairo
MEAS00222,89381,gpairo
CAC200223,91031,gpairo
CAC200223,37469,gpairo
ME1C00224,93848,webpdrmif
CAC100225,56798,gpairo
MEPM00226,93725,gpairo
MEPM00226,77434,gpairo
MEPM00226,346,gpairo
MEPM00226,907,gpairo
MEPM00226,1246,gpairo
MEPM00226,1254,gpairo
MEPM00226,1255,gpairo
MEPM00226,1560,gpairo
MEPM00226,1784,gpairo
MEPM00226,3505,gpairo
MEPM00226,6043,gpairo
MEPM00226,6159,gpairo
MEPM00226,6189,gpairo
MEPM00226,6672,gpairo
MEPM00226,6830,gpairo
MEPM00226,6913,gpairo
MEPM00226,7289,gpairo
MEPM00226,8100,gpairo
MEPM00226,8105,gpairo
MEPM00226,8128,gpairo
MEPM00226,8301,gpairo
MEPM00226,8329,gpairo
MEPM00226,8338,gpairo
MEPM00226,8377,gpairo
MEPM00226,10786,gpairo
MEPM00226,11358,gpairo
MEPM00226,12371,gpairo
MEPM00226,12431,gpairo
MEPM00226,13280,gpairo
MEPM00226,14620,gpairo
MEPM00226,20466,gpairo
MEPM00226,21294,gpairo
MEPM00226,22621,gpairo
MEPM00226,22650,gpairo
MEPM00226,29676,gpairo
MEPM00226,41960,gpairo
MEPM00226,42390,gpairo
MEPM00226,46206,gpairo
MEPM00226,46307,gpairo
MEPM00226,46467,gpairo
MEPM00226,50005,gpairo
MEPM00226,51429,gpairo
MEPM00226,52430,gpairo
MEPM00226,56814,gpairo
MEPM00226,56815,gpairo
MEPM00226,56822,gpairo
MEPM00226,56830,gpairo
MEPM00226,57659,gpairo
MEPM00226,57709,gpairo
MEPM00226,58018,gpairo
MEPM00226,58276,gpairo
MEPM00226,59654,gpairo
MEPM00226,59707,gpairo
MEPM00226,59709,gpairo
MEPM00226,62008,gpairo
MEPM00226,62009,gpairo
MEPM00226,86866,gpairo
MEPM00226,86973,gpairo
MEPM00226,87444,gpairo
MEPM00226,87466,gpairo
MEPM00226,89428,gpairo
MEPM00226,89429,gpairo
MEPM00226,89589,gpairo
MEPM00226,89916,gpairo
MEPM00226,93281,gpairo
MEPM00226,96493,gpairo
MEPM00226,62660,gpairo
MEPM00226,47104,gpairo
MEPM00226,5006,gpairo
MEPM00226,5159,gpairo
MEPM00226,13268,gpairo
MEPM00226,84739,gpairo
MEE100227,84740,gpairo
MEPP00228,88839,gpairo
MEPM00226,4834,gpairo
MEEA00229,77213,gpairo
MEEA00229,85511,gpairo
MEPM00226,1542,gpairo
MEPM00226,1461,gpairo
MEPM00226,21942,gpairo
MEPM00226,21943,gpairo
MEPM00226,7994,gpairo
MEPM00226,96457,gpairo
MEPM00226,72479,gpairo
MEPM00226,72543,gpairo
MEPM00226,72542,gpairo
MEPM00226,72468,gpairo
MEEA00230,96825,gpairo
MEE100231,73118,gpairo
MEDT00232,73117,gpairo
MEPM00233,59615,gpairo
MEE100234,49662,gpairo
MEE100234,78125,gpairo
MEPM00226,1433,gpairo
MEE100235,59518,gpairo
MEE100231,1750,gpairo
MEDT00232,1749,gpairo
MEPM00236,58824,gpairo
MEDT00237,48453,gpairo
MEEE00238,5449,gpairo
MEDR00239,16200,gpairo
MEDR00239,49056,gpairo
MEDR00239,55805,gpairo
MEE100240,16196,gpairo
MEE100240,49053,gpairo
MEE100240,55803,gpairo
MEP100241,58923,gpairo
MEPM00226,7413,gpairo
MEPM00226,8069,gpairo
MEPM00226,8122,gpairo
MEPM00226,50174,gpairo
MEPM00226,14337,gpairo
MEPM00242,80250,gpairo
MEPM00242,5365,gpairo
MEPM00242,47289,gpairo
MEPM00242,39533,gpairo
MEPM00242,42655,gpairo
MEPM00242,63412,gpairo
MEPM00242,12699,gpairo
MEDA00243,96827,gpairo
MEPM00244,62618,gpairo
MEPM00245,45361,gpairo
MEPR00246,4482,gpairo
MEPR00246,20926,gpairo
MEE100247,59564,gpairo
MEE100247,59565,gpairo
MEEE00238,1272,gpairo
MEEE00238,1506,gpairo
MEEE00238,12453,gpairo
MEEE00238,20531,gpairo
MEEE00238,39547,gpairo
MEEE00238,40894,gpairo
MEEE00238,47317,gpairo
MEEE00238,60254,gpairo
MEEE00238,65621,gpairo
MEEE00238,65659,gpairo
MEEE00238,1516,gpairo
MEE100240,10513,gpairo
MEEE00238,5248,gpairo
MEEE00238,3141,gpairo
MEPM00248,58043,gpairo
MEDD00249,2351,gpairo
MEEA00250,96826,gpairo
MEE100251,6026,gpairo
CAPC00252,59662,gpairo
MEE100253,60347,gpairo
MEE100253,4918,gpairo
MEE100253,4657,gpairo
MEPP00254,39531,gpairo
MEPP00254,59968,gpairo
MEPP00254,69899,gpairo
MEPP00228,58772,gpairo
MEDD00255,87183,gpairo
MEDD00255,89942,gpairo
MEPP00254,14127,gpairo
MEPP00254,5402,gpairo
MEPI00256,11471,gpairo
MEP400257,59575,gpairo
MED100258,27299,gpairo
MED200259,61955,gpairo
MEDM00260,2378,gpairo
MEDM00260,3448,gpairo
MEDM00260,22062,gpairo
MEDM00260,68472,gpairo
MEDM00260,78072,gpairo
MEDM00260,78477,gpairo
MEDM00260,85126,gpairo
MEDM00260,12385,gpairo
MEDM00260,53007,gpairo
MED300261,11793,gpairo
MEDM00260,14243,gpairo
MEDM00260,32248,gpairo
MEDM00260,39907,gpairo
MEDM00260,14242,gpairo
MED300262,49477,gpairo
MEDM00260,32247,gpairo
MEE100227,6956,gpairo
MEE100227,10281,gpairo
MEE100227,77987,gpairo
MEE100227,96593,gpairo
MEE100227,39185,gpairo
MEE100227,1111,gpairo
MEE100227,5252,gpairo
MEE100227,12675,gpairo
MEET00263,11745,gpairo
MEET00263,31095,gpairo
MEET00263,32110,gpairo
MEET00263,41741,gpairo
MEET00263,57658,gpairo
MEET00263,84604,gpairo
MEET00263,84605,gpairo
MEET00263,84606,gpairo
MEET00263,60994,gpairo
MEET00263,93984,gpairo
MEET00263,96931,gpairo
MEET00263,96592,gpairo
MEDT00264,89922,gpairo
MEDT00265,59521,gpairo
MEEE00266,1480,gpairo
ELDD00267,78528,gpairo
MEPM00268,57642,gpairo
MEPM00268,58210,gpairo
MEPM00242,1540,gpairo
MEPM00242,6658,gpairo
MEPM00242,29653,gpairo
MEPM00242,60888,gpairo
MEPM00242,80555,gpairo
MEPM00242,85512,gpairo
MEPM00242,97327,gpairo
MEPM00242,80305,gpairo
MEPM00242,5210,gpairo
MEPM00242,21158,gpairo
MEPM00242,12465,gpairo
MEPM00242,11145,gpairo
MEPM00242,5525,gpairo
MEPM00269,66317,gpairo
MEDS00270,96829,gpairo
MEDS00270,59715,gpairo
MEPM00271,75306,gpairo
MEPM00244,971,gpairo
MEPM00244,3355,gpairo
MEPM00244,5931,gpairo
MEPM00244,6071,gpairo
MEPM00244,6710,gpairo
MEPM00244,6822,gpairo
MEPM00244,6990,gpairo
MEPM00244,7385,gpairo
MEPM00244,7516,gpairo
MEPM00244,7768,gpairo
MEPM00244,7999,gpairo
MEPM00244,8048,gpairo
MEPM00244,9685,gpairo
MEPM00244,9686,gpairo
MEPM00244,11064,gpairo
MEPM00244,11452,gpairo
MEPM00244,11960,gpairo
MEPM00244,14854,gpairo
MEPM00244,14858,gpairo
MEPM00244,22296,gpairo
MEPM00244,29518,gpairo
MEPM00244,36395,gpairo
MEPM00244,40012,gpairo
MEPM00244,43444,gpairo
MEPM00244,51706,gpairo
MEPM00244,58721,gpairo
MEPM00244,63198,gpairo
MEPM00244,65948,gpairo
MEPM00244,76744,gpairo
MEPM00244,82207,gpairo
MEPM00244,85116,gpairo
MEPM00244,89746,gpairo
MEPM00244,94471,gpairo
MEPM00244,77256,gpairo
MEPM00244,62578,gpairo
MEPM00244,62579,gpairo
MEPM00244,4313,gpairo
MEPM00244,72702,gpairo
MEPM00244,69848,gpairo
MEPM00244,45917,gpairo
MEPM00244,84478,gpairo
MEPM00244,40437,gpairo
MEPM00244,43823,gpairo
MEPM00244,81967,gpairo
MEPM00271,467,gpairo
MEPM00244,13720,gpairo
MEPM00244,4029,gpairo
MEPM00244,16168,gpairo
MEPM00244,42404,gpairo
MEPM00244,44617,gpairo
MEPM00244,77247,gpairo
MEPM00244,80214,gpairo
MEPM00244,468,gpairo
MEPM00244,41690,gpairo
MEPM00244,43827,gpairo
MEPM00244,51766,gpairo
MEPM00244,52048,gpairo
MEPM00244,55578,gpairo
MEPM00244,75994,gpairo
MEPM00244,84479,gpairo
MEPM00244,5578,gpairo
MEPM00244,4028,gpairo
MEPM00244,16167,gpairo
MEPM00244,42414,gpairo
MEPM00244,44618,gpairo
MEPM00244,81956,gpairo
MEPM00244,13719,gpairo
MEPM00244,46049,gpairo
MEPM00244,4498,gpairo
MEPM00244,20932,gpairo
MEPM00244,20933,gpairo
MEPM00244,13568,gpairo
MEPM00244,64086,gpairo
MEPM00244,91346,gpairo
MEPM00244,1291,gpairo
MEPM00244,2537,gpairo
MEPM00244,4463,gpairo
MEPM00244,4784,gpairo
MEPM00244,6356,gpairo
MEPM00244,7308,gpairo
MEPM00244,12765,gpairo
MEPM00244,21225,gpairo
MEPM00244,22313,gpairo
MEPM00244,22314,gpairo
MEPM00244,58720,gpairo
MEPM00244,59902,gpairo
MEPM00244,69983,gpairo
MEPM00244,86871,gpairo
MEPM00244,89745,gpairo
MEPM00244,90705,gpairo
MEPM00244,13489,gpairo
MEPM00244,4353,gpairo
MEPM00244,20822,gpairo
MEPM00244,20823,gpairo
MEPM00244,5147,gpairo
MEPM00226,64108,gpairo
MEPM00226,91345,gpairo
MEPM00226,4810,gpairo
MEPM00226,21090,gpairo
MEPM00226,21091,gpairo
MEPM00226,4205,gpairo
MEPM00226,32267,gpairo
MEPM00226,85709,gpairo
MEPM00226,14131,gpairo
MEPM00226,48401,gpairo
MEPM00226,75307,gpairo
MEDT00237,6554,gpairo
MEDT00237,7458,gpairo
MEDT00237,22319,gpairo
MEPM00268,16198,gpairo
MEPM00268,49054,gpairo
MEPM00268,58727,gpairo
MEPM00242,5140,gpairo
MEDS00270,59714,gpairo
MEDS00270,59713,gpairo
MEPM00272,1935,gpairo
MEPM00273,1949,gpairo
MEPM00273,1978,gpairo
MEPM00273,22890,gpairo
MEPM00274,57643,gpairo
MEDT00275,66586,gpairo
MEDT00275,13257,gpairo
MEDT00275,1453,gpairo
MEDT00275,12446,gpairo
MEDT00275,47007,gpairo
MEPM00276,77988,gpairo
MEDT00275,6592,gpairo
MEDT00275,5320,gpairo
MEDT00275,15601,gpairo
MEDT00275,52289,gpairo
MEDT00275,59616,gpairo
MEDT00275,60074,gpairo
MEDT00275,89914,gpairo
MEDT00275,45353,gpairo
MEDT00275,42646,gpairo
MEDT00275,1047,gpairo
MEDT00275,12829,gpairo
MEDT00275,12458,gpairo
MEDT00275,12685,gpairo
MEDT00275,10305,gpairo
MEDT00275,96596,gpairo
MEDT00275,5212,gpairo
MEDT00275,39186,gpairo
MEDT00275,62106,gpairo
MEDT00275,85727,gpairo
MEDT00275,45911,gpairo
MEPM00226,12427,gpairo
MEPM00226,12426,gpairo
MEDT00277,59826,gpairo
MEDT00277,4887,gpairo
MEE100278,59560,gpairo
MEE100279,60511,gpairo
MEDT00280,6935,gpairo
MEEA00281,2153,gpairo
MEE100282,2376,gpairo
MEPM00226,76745,gpairo
MEDT00283,57780,gpairo
MEDT00283,60203,gpairo
MEDT00283,89425,gpairo
MEPL00284,96260,gpairo
MEPP00285,77525,gpairo
MEPH00286,6184,gpairo
MEPM00287,12672,gpairo
MEE100288,40819,gpairo
MEE100288,12127,gpairo
MEE100288,13660,gpairo
MEE100288,20102,gpairo
MEE100288,39504,gpairo
MEE100288,39546,gpairo
MEE100288,13617,gpairo
MEPM00287,1395,gpairo
MEPM00287,1562,gpairo
MEPM00287,9564,gpairo
MEPM00287,13255,gpairo
MEPM00287,14615,gpairo
MEPM00287,20451,gpairo
MEPM00287,29453,gpairo
MEPM00287,42635,gpairo
MEPM00287,49598,gpairo
MEPM00287,60080,gpairo
MEPM00287,64385,gpairo
MEPM00287,73181,gpairo
MEPM00287,74754,gpairo
MEPM00287,1054,gpairo
MEPM00287,5529,gpairo
MEPM00287,3914,gpairo
MEPM00287,20028,gpairo
MEPM00287,1518,gpairo
MEPM00287,13374,gpairo
MEPM00287,5405,gpairo
MEPM00287,29705,gpairo
MEPM00287,29711,gpairo
MEPM00287,34106,gpairo
MEE100289,76149,gpairo
MEE100289,76226,gpairo
MEEA00290,52638,gpairo
MEEA00290,59653,gpairo
MEDT00291,59655,gpairo
MEE100292,60081,gpairo
MEPM00293,1943,gpairo
MEE100294,43255,gpairo
MEDM00260,33930,gpairo
MEDM00260,35091,gpairo
MEDM00260,35238,gpairo
MEPM00295,59830,gpairo
MEE100296,6670,gpairo
MEE100296,14975,gpairo
MEE100296,77561,gpairo
MEE100296,85239,gpairo
MEE100297,32151,gpairo
MEE100297,58291,gpairo
ME1M00298,59825,gpairo
MEE100227,5479,gpairo
ELDD00267,6111,gpairo
MEPM00299,5493,gpairo
MEPM00226,5387,gpairo
MEPM00226,3124,gpairo
MEDT00300,11708,gpairo
MEDT00300,21680,gpairo
MEDT00300,82209,gpairo
MEDT00300,82373,gpairo
MEDT00300,96488,gpairo
MEDT00301,47693,gpairo
MEET00263,49806,gpairo
MEET00263,34882,gpairo
MEET00263,35193,gpairo
MEET00263,34832,gpairo
MEDT00301,59734,gpairo
MEPM00302,63547,gpairo
MEPM00302,65820,gpairo
MEET00263,96591,gpairo
MEE100227,70606,gpairo
OUO300303,6262,gpairo
MEAE00304,82002,gpairo
MEEA00305,34812,gpairo
MEEA00305,95614,gpairo
MEEA00305,61244,gpairo
CACP00306,90464,gpairo
MEA100307,69718,gpairo
OUOO00308,96032,gpairo
OUOO00309,92053,gpairo
OUOO00310,38479,gpairo
OUOO00310,38487,gpairo
OUOO00309,96072,gpairo
MEDD00311,58362,gpairo
ME4A00312,87320,gpairo
ME4A00312,89188,gpairo
ME4A00312,87319,gpairo
ME4A00312,89187,gpairo
ME3A00313,7538,gpairo
MEJJ00314,2574,gpairo
MEJJ00314,9408,gpairo
MEJJ00314,22745,gpairo
MEJJ00314,14857,gpairo
ME4P00315,68473,gpairo
CAPA00316,15206,gpairo
MEE100317,8022,gpairo
MEPL00318,9615,gpairo
MEPL00318,80246,gpairo
MEPL00318,80247,gpairo
MEP200319,63002,gpairo
ME4A00312,34053,gpairo
ME4A00312,36510,gpairo
ME4A00312,36735,gpairo
ME2S00320,60342,gpairo
MEJJ00314,2492,gpairo
MEPM00321,41591,gpairo
MEPM00321,51231,gpairo
MED100322,27951,gpairo
ME4A00312,34255,gpairo
ME4F00323,7129,gpairo
ME4F00323,7843,gpairo
ME4F00323,7853,gpairo
ME4F00323,10302,gpairo
ME4F00323,10960,gpairo
ME4F00323,12574,gpairo
ME4F00323,49737,gpairo
ME4F00323,56134,gpairo
ME4F00323,56778,gpairo
ME4F00323,56968,gpairo
ME4F00323,57454,gpairo
ME4F00323,57455,gpairo
ME4F00323,59337,gpairo
ME4F00323,59554,gpairo
ME4F00323,59609,gpairo
ME4F00323,70930,gpairo
ME4F00323,84607,gpairo
ME4F00323,84702,gpairo
ME4F00323,89892,gpairo
ME4F00323,91791,gpairo
ME4F00323,85002,gpairo
ME4F00323,33893,gpairo
ME4F00323,33902,gpairo
MEDA00324,1830,gpairo
MEDA00324,7686,gpairo
MEE100325,10300,gpairo
MEDM00326,77957,gpairo
MEDM00326,58716,gpairo
MEDM00326,89743,gpairo
MEJJ00327,59719,gpairo
MEJJ00327,49809,gpairo
MEPS00328,58730,gpairo
MEPS00328,59558,gpairo
MEPS00328,89896,gpairo
ME4F00323,8435,gpairo
ME4F00323,40682,gpairo
ME4F00323,47636,gpairo
ME4F00323,48649,gpairo
ME4F00323,52778,gpairo
ME4D00329,59552,gpairo
ME4D00329,89891,gpairo
ME4F00323,59555,gpairo
ME4F00323,89893,gpairo
MEE100330,59529,gpairo
MEE100330,59531,gpairo
MEDM00331,52499,gpairo
ME4F00332,13200,gpairo
ME4F00332,13455,gpairo
MEPM00333,68267,gpairo
ELDA00119,42302,gpairo
MEPM00333,95162,gpairo
MEPM00333,45831,gpairo
MEPM00333,85345,gpairo
MEPM00333,40440,gpairo
MEPM00333,43824,gpairo
MEPM00334,85417,gpairo
MEPM00333,73952,gpairo
MEPM00333,76030,gpairo
MEPM00333,69789,gpairo
MEPM00333,46268,gpairo
MEPM00333,69790,gpairo
MEPM00333,85411,gpairo
MEPM00333,34826,gpairo
MEPM00333,45818,gpairo
MEPM00333,66090,gpairo
MEPM00333,66091,gpairo
MEPM00333,84568,gpairo
MEPM00333,47772,gpairo
MEPM00334,94774,gpairo
MEPM00334,41373,gpairo
MEPM00334,51893,gpairo
MEPM00335,71987,gpairo
MEPM00336,67952,gpairo
CACC00337,15205,gpairo
CACC00337,15204,gpairo
MEPM00334,61318,gpairo
MEPM00334,61763,gpairo
MEPM00334,93891,gpairo
MEPM00334,12,gpairo
MEPM00334,40,gpairo
MEPM00338,94626,gpairo
MEPM00333,61762,gpairo
MEPM00333,56398,gpairo
MEJJ00339,41587,gpairo
MEPM00333,11,gpairo
MEPM00333,4044,gpairo
MEPM00333,16211,gpairo
MEPM00333,66428,gpairo
MEPM00333,9652,gpairo
MEPM00333,9991,gpairo
MEPM00333,42628,gpairo
MEPM00333,48555,gpairo
MEPM00333,49282,gpairo
MEPM00333,51852,gpairo
MEPM00333,55395,gpairo
MEPM00333,65943,gpairo
MEPM00333,66498,gpairo
MEFA00340,73639,gpairo
MEFA00340,94752,gpairo
MEPL00341,43513,gpairo
MEPL00341,94069,gpairo
MEPM00342,72940,gpairo
MEPM00333,68336,gpairo
MEPM00333,4043,gpairo
MEPM00333,8578,gpairo
MEPM00333,22804,gpairo
MEPM00333,42135,gpairo
MEPM00333,43725,gpairo
MEPM00333,46603,gpairo
MEPM00333,51809,gpairo
MEPM00333,51857,gpairo
MEPM00333,55923,gpairo
MEPM00333,60975,gpairo
MEPM00333,71007,gpairo
MEPM00333,43514,gpairo
MEPM00333,84493,gpairo
MEPM00333,69548,gpairo
MEPM00343,41826,gpairo
MEPM00343,43976,gpairo
MEPM00343,76041,gpairo
MEDR00344,41827,gpairo
MEDR00344,42239,gpairo
MEDR00344,43977,gpairo
MEDR00345,5058,gpairo
MEDR00345,20338,gpairo
MEDR00345,20339,gpairo
MEDR00346,13450,gpairo
MEDR00347,15264,gpairo
MEDR00348,34278,gpairo
MEDR00348,34283,gpairo
MEDR00349,34284,gpairo
MED200350,34742,gpairo
MEDD00351,87104,gpairo
MEDD00351,89968,gpairo
MEDR00346,13241,gpairo
MEDD00352,31100,gpairo
MEDR00353,15141,gpairo
MEDR00348,58310,gpairo
MEDR00346,13168,gpairo
MED400354,32244,gpairo
MEDR00355,87481,gpairo
MEE100356,9719,gpairo
MEEA00357,57987,gpairo
ME1C00358,102931,webpdrmif
MEDB00359,51332,gpairo
MEPM00360,46907,gpairo
CAPA00361,41379,gpairo
MEDD00362,31104,gpairo
CAPA00363,65799,gpairo
CAPA00363,90761,gpairo
CAPA00364,68323,gpairo
CAPA00365,69025,gpairo
CAPA00366,34642,gpairo
MEEA00367,33891,gpairo
ME5P00368,34991,gpairo
OUO400369,34056,gpairo
MEJJ00370,56571,gpairo
ME3A00371,2298,gpairo
ME3A00371,6163,gpairo
ME3A00371,6164,gpairo
ME3A00371,6167,gpairo
ME3A00371,6996,gpairo
ME3A00371,21353,gpairo
ME3A00371,56370,gpairo
ME3A00371,57097,gpairo
ME3A00371,57333,gpairo
ME3A00371,57352,gpairo
ME3A00371,57355,gpairo
ME3A00371,58278,gpairo
ME3A00371,39295,gpairo
MEDB00372,15177,gpairo
MEAI00373,6905,gpairo
MEAI00373,6906,gpairo
MEPM00374,84561,gpairo
ME4R00375,12238,gpairo
ME3A00371,55669,gpairo
MEAE00376,38280,gpairo
MEAE00376,72673,gpairo
MEAE00376,72674,gpairo
MEAE00376,62296,gpairo
MEAE00376,72672,gpairo
CACP00377,96273,gpairo
CACP00377,81997,gpairo
ME3A00371,37727,gpairo
ME3A00371,39300,gpairo
MEAE00376,62204,gpairo
MEAE00376,36709,gpairo
ME3A00371,37955,gpairo
MEPA00378,31132,gpairo
MEAE00379,34806,gpairo
MEAE00379,37954,gpairo
ME3A00371,81953,gpairo
ME3A00380,57329,gpairo
ME3A00381,91191,gpairo
ME3A00381,60469,gpairo
MEPR00382,58224,gpairo
MEAE00383,36721,gpairo
ME4A00384,56707,gpairo
MEAE00383,34048,gpairo
MEAE00383,36635,gpairo
MEAE00383,37477,gpairo
MEAE00383,69904,gpairo
MEAE00383,74550,gpairo
MEAE00383,75308,gpairo
MEAE00383,92884,gpairo
MEAE00383,36533,gpairo
MEAE00383,36428,gpairo
MEAE00383,60948,gpairo
CAC200385,36435,gpairo
MEAE00383,36430,gpairo
MEAI00386,36693,gpairo
ELDB00387,37895,gpairo
CAC200385,38392,gpairo
MEAI00388,37456,gpairo
MEAI00388,37458,gpairo
MEAI00388,37457,gpairo
MEAI00388,37459,gpairo
CAC200385,62297,gpairo
CAC200385,62298,gpairo
MEAI00389,37822,gpairo
MEAI00389,38172,gpairo
MEA100390,90909,gpairo
MEAS00391,38101,gpairo
MEAS00392,38100,gpairo
CAC200385,38385,gpairo
CAC200385,87611,gpairo
CAC200385,96354,gpairo
CAC200385,62299,gpairo
CAC200385,69661,gpairo
CAC200385,84516,gpairo
CAC200385,94693,gpairo
MEAS00393,63458,gpairo
MEAS00393,63457,gpairo
MEAI00394,36725,gpairo
CAC200395,35019,gpairo
MEAA00396,34236,gpairo
MEAA00397,55491,gpairo
MEAA00397,68605,gpairo
MEAA00397,36712,gpairo
MEP100398,8003,gpairo
MEP100398,12879,gpairo
MEP100398,22345,gpairo
MEP100398,30977,gpairo
MEP100398,90335,gpairo
MEP100398,69733,gpairo
MEAS00399,44938,gpairo
CAPK00400,70050,gpairo
CAPK00400,5693,gpairo
CAPK00400,6255,gpairo
CAPK00400,12003,gpairo
CAPK00400,12417,gpairo
CAPK00400,14180,gpairo
CAPK00400,15554,gpairo
